-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2004 through 01/01/2025 in LST
Location: latitude  13.3959   longitude 79.9808 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 69.26 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) 
IMERG_PRECTOT         MERRA-2 Total Precipitation (mm/day) 
WS10M                 MERRA-2 Wind Speed at 10 Meters (m/s) 
Message(s): 
The IMERG Source Data is not available at the Local Solar Time (LST) standard. 
-END HEADER-
YEAR,MO,DY,ALLSKY_SFC_SW_DWN,T2M,T2M_MAX,T2M_MIN,IMERG_PRECTOT,WS10M
2008,5,29,6.8906,32.08,36.32,28.07,-999.0,4.08
2008,5,30,5.9498,31.37,35.52,27.65,-999.0,3.26
2008,5,31,6.0221,32.27,37.29,28.17,-999.0,2.88
2008,6,1,6.2815,31.54,35.48,28.27,-999.0,3.28
2008,6,2,6.2004,31.07,34.91,27.8,-999.0,3.62
2008,6,3,6.3482,31.21,35.06,27.78,-999.0,3.69
2008,6,4,6.2443,31.47,34.75,28.25,-999.0,2.96
2008,6,5,7.0426,32.15,36.72,28.33,-999.0,2.67
2008,6,6,6.4838,31.83,35.22,28.87,-999.0,3.95
2008,6,7,5.3923,29.8,33.98,26.87,-999.0,3.24
2008,6,8,4.5638,28.7,30.8,26.28,-999.0,3.13
2008,6,9,5.0866,28.77,32.69,26.34,-999.0,3.95
2008,6,10,4.9486,29.4,34.24,25.8,-999.0,4.73
2008,6,11,5.4958,29.89,34.51,26.28,-999.0,4.45
2008,6,12,3.9262,29.24,34.11,25.71,-999.0,4.38
2008,6,13,3.5837,29.87,34.37,25.56,-999.0,4.77
2008,6,14,3.8846,30.33,34.36,25.77,-999.0,4.94
2008,6,15,5.0467,30.7,35.1,26.31,-999.0,5.92
2008,6,16,5.3254,31.25,35.72,26.84,-999.0,5.28
2008,6,17,4.9351,31.34,35.72,27.05,-999.0,5.66
2008,6,18,5.2668,31.73,37.18,26.44,-999.0,3.88
2008,6,19,5.2862,31.86,36.32,27.81,-999.0,4.18
2008,6,20,5.6647,31.31,35.24,28.17,-999.0,3.81
2008,6,21,5.4458,30.73,34.25,28.19,-999.0,3.78
2008,6,22,5.718,30.13,34.86,26.72,-999.0,3.7
2008,6,23,5.7458,30.37,34.38,26.47,-999.0,3.58
2008,6,24,6.1351,30.71,34.57,27.17,-999.0,3.62
2008,6,25,6.1706,30.72,35.63,26.78,-999.0,3.86
2008,6,26,5.2944,30.33,34.09,26.85,-999.0,4.06
2008,6,27,5.5891,30.96,35.67,26.83,-999.0,3.69
2008,6,28,4.219,30.73,35.51,27.02,-999.0,4.24
2008,6,29,5.8118,31.02,36.57,26.75,-999.0,4.12
2008,6,30,6.1846,30.41,34.58,27.12,-999.0,5.16
2008,7,1,5.052,30.23,34.87,26.58,-999.0,4.45
2008,7,2,6.5563,30.71,36.07,25.96,-999.0,4.87
2008,7,3,5.9808,30.52,35.2,26.72,-999.0,4.01
2008,7,4,6.4073,30.61,34.75,27.08,-999.0,3.51
2008,7,5,5.4739,31.55,37.35,26.95,-999.0,3.72
2008,7,6,3.4202,30.88,34.32,28.26,-999.0,2.99
2008,7,7,5.123,30.26,34.96,26.7,-999.0,4.6
2008,7,8,5.5147,31.04,35.81,26.62,-999.0,5.46
2008,7,9,4.4232,30.61,34.81,26.91,-999.0,3.92
2008,7,10,4.8602,30.27,34.95,26.23,-999.0,3.69
2008,7,11,6.2251,31.09,37.33,26.23,-999.0,3.83
2008,7,12,6.5261,31.45,36.29,26.86,-999.0,4.12
2008,7,13,6.683,31.04,34.5,28.32,-999.0,3.48
2008,7,14,5.791,30.81,34.17,27.88,-999.0,3.1
2008,7,15,5.7562,29.96,32.77,27.47,-999.0,3.86
2008,7,16,6.2568,29.82,33.65,26.71,-999.0,3.73
2008,7,17,5.9242,29.64,32.02,27.26,-999.0,2.61
2008,7,18,6.347,30.18,33.13,27.26,-999.0,2.34
2008,7,19,5.7703,29.25,31.72,26.94,-999.0,2.88
2008,7,20,5.7475,28.73,31.48,26.22,-999.0,1.86
2008,7,21,5.915,29.1,32.7,26.01,-999.0,2.46
2008,7,22,6.1238,28.58,31.58,26.2,-999.0,3.45
2008,7,23,6.3379,29.19,33.33,25.9,-999.0,3.95
2008,7,24,4.601,28.55,31.3,26.24,-999.0,3.08
2008,7,25,3.9086,28.39,32.3,25.37,-999.0,4.97
2008,7,26,4.0906,28.74,33.13,24.94,-999.0,4.64
2008,7,27,3.8302,28.62,33.47,25.19,-999.0,4.34
2008,7,28,4.4616,27.86,31.53,25.12,-999.0,6.06
2008,7,29,5.0064,29.36,34.61,25.21,-999.0,6.6
2008,7,30,5.0465,29.02,33.56,25.22,-999.0,5.76
2008,7,31,5.4866,29.79,34.96,25.35,-999.0,4.61
2008,8,1,6.2746,30.28,35.51,25.82,-999.0,4.07
2008,8,2,3.3967,28.99,32.46,25.71,-999.0,4.3
2008,8,3,2.797,28.72,33.11,25.34,-999.0,3.91
2008,8,4,2.9198,28.38,32.11,25.56,-999.0,4.14
2008,8,5,5.4624,29.99,35.34,25.45,-999.0,4.78
2008,8,6,4.9682,30.6,36.13,25.48,-999.0,5.04
2008,8,7,5.6494,30.15,34.95,25.98,-999.0,4.84
2008,8,8,3.3874,28.3,32.2,25.85,-999.0,5.91
2008,8,9,2.3215,28.56,32.7,25.03,-999.0,6.83
2008,8,10,4.0733,28.98,33.79,25.04,-999.0,6.41
2008,8,11,4.5742,28.58,33.76,24.64,-999.0,5.96
2008,8,12,4.4875,29.28,33.91,25.6,-999.0,4.55
2008,8,13,5.5325,29.51,34.62,25.86,-999.0,4.34
2008,8,14,3.409,29.09,33.53,25.49,-999.0,4.18
2008,8,15,3.2467,29.07,33.49,25.52,-999.0,3.37
2008,8,16,5.2238,28.99,32.96,25.82,-999.0,3.11
2008,8,17,4.8408,28.39,31.9,25.84,-999.0,2.74
2008,8,18,4.4712,28.58,32.56,25.81,-999.0,2.81
2008,8,19,4.3188,27.23,29.7,25.69,-999.0,2.96
2008,8,20,4.8698,28.66,32.52,24.8,-999.0,2.92
2008,8,21,5.5848,28.8,32.97,25.16,-999.0,3.56
2008,8,22,6.6415,28.8,32.93,25.1,-999.0,3.46
2008,8,23,6.222,29.31,33.9,24.8,-999.0,3.42
2008,8,24,6.0475,29.38,33.27,25.45,-999.0,3.31
2008,8,25,6.0761,28.42,31.49,25.97,-999.0,3.71
2008,8,26,6.5544,28.22,31.96,25.42,-999.0,3.36
2008,8,27,6.533,28.47,32.4,25.71,-999.0,2.52
2008,8,28,6.5758,28.75,32.7,25.67,-999.0,3.16
2008,8,29,6.5635,28.79,32.58,25.95,-999.0,3.25
2008,8,30,6.7128,28.49,32.36,25.92,-999.0,3.41
2008,8,31,5.4343,27.99,31.46,25.8,-999.0,2.6
2008,9,1,5.6592,28.1,31.48,25.8,-999.0,1.86
2008,9,2,6.583,27.84,30.63,25.67,-999.0,1.79
2008,9,3,6.5983,28.0,30.72,26.02,-999.0,2.84
2008,9,4,6.2592,27.79,31.06,25.54,-999.0,2.95
2008,9,5,6.546,28.02,31.18,25.43,-999.0,3.22
2008,9,6,5.9789,28.72,32.34,25.37,-999.0,2.36
2008,9,7,6.1164,27.91,30.37,25.81,-999.0,2.62
2008,9,8,3.035,27.33,31.06,25.22,-999.0,3.42
2008,9,9,3.1322,27.53,30.93,24.88,-999.0,3.63
2008,9,10,4.2962,28.42,31.74,24.89,-999.0,3.09
2008,9,11,3.6574,28.32,31.58,25.43,-999.0,3.79
2008,9,12,5.561,28.45,32.78,24.49,-999.0,4.46
2008,9,13,6.1512,28.97,34.19,24.29,-999.0,4.5
2008,9,14,6.3504,29.25,33.68,24.42,-999.0,3.23
2008,9,15,6.605,28.51,32.66,25.13,-999.0,4.14
2008,9,16,4.8732,29.18,35.14,23.87,-999.0,5.31
2008,9,17,5.9568,28.34,33.31,23.8,-999.0,4.68
2008,9,18,5.533,29.25,34.69,24.91,-999.0,3.55
2008,9,19,6.0175,29.52,35.2,24.53,-999.0,4.27
2008,9,20,3.4128,28.38,31.36,25.94,-999.0,3.31
2008,9,21,5.5788,27.7,30.45,25.56,-999.0,3.07
2008,9,22,5.7821,27.89,30.73,25.23,-999.0,2.8
2008,9,23,6.1039,29.05,33.15,25.02,-999.0,2.5
2008,9,24,4.2134,28.88,32.19,25.72,-999.0,2.4
2008,9,25,4.6368,27.2,29.13,25.1,-999.0,4.27
2008,9,26,6.3653,28.82,32.55,25.31,-999.0,2.69
2008,9,27,6.4824,29.72,34.82,24.74,-999.0,2.28
2008,9,28,6.0742,29.52,33.55,25.81,-999.0,2.17
2008,9,29,5.6302,29.16,33.99,24.21,-999.0,2.5
2008,9,30,5.7134,29.31,33.68,25.54,-999.0,2.51
2008,10,1,6.0626,29.29,34.02,25.18,-999.0,2.96
2008,10,2,6.1992,29.41,34.29,25.23,-999.0,3.3
2008,10,3,4.1986,28.79,32.64,25.9,-999.0,3.73
2008,10,4,5.3045,28.28,32.3,25.52,-999.0,3.42
2008,10,5,6.1318,28.8,33.31,25.17,-999.0,3.47
2008,10,6,6.0528,29.07,33.89,25.24,-999.0,3.79
2008,10,7,6.042,29.13,33.83,25.52,-999.0,4.46
2008,10,8,5.417,29.5,34.32,25.66,-999.0,3.84
2008,10,9,5.9837,28.71,32.0,26.4,-999.0,2.6
2008,10,10,6.1714,28.57,32.1,26.47,-999.0,2.35
2008,10,11,4.9111,27.54,29.55,25.98,-999.0,3.4
2008,10,12,2.611,26.94,28.46,25.73,-999.0,3.14
2008,10,13,3.0588,27.01,29.76,25.22,-999.0,3.77
2008,10,14,4.5312,27.37,30.27,25.07,-999.0,3.6
2008,10,15,5.4559,27.28,29.26,25.83,-999.0,3.43
2008,10,16,3.5537,26.81,28.88,25.68,-999.0,3.34
2008,10,17,5.0038,27.24,29.62,25.58,-999.0,3.69
2008,10,18,2.9174,27.34,29.72,25.88,-999.0,3.96
2008,10,19,4.0135,27.22,29.26,25.79,-999.0,4.11
2008,10,20,2.8841,26.86,28.6,25.21,-999.0,4.88
2008,10,21,2.3398,26.76,28.17,25.8,-999.0,4.74
2008,10,22,1.6846,26.06,27.56,24.79,-999.0,3.5
2008,10,23,4.1587,26.31,28.39,24.69,-999.0,2.11
2008,10,24,3.2827,25.81,27.97,24.33,-999.0,2.37
2008,10,25,4.6536,26.66,29.57,23.97,-999.0,2.14
2008,10,26,5.7862,26.0,29.56,23.38,-999.0,3.38
2008,10,27,6.3847,25.08,29.51,20.66,-999.0,3.68
2008,10,28,6.3125,25.23,29.44,21.32,-999.0,3.27
2008,10,29,5.8807,25.74,29.25,23.07,-999.0,2.32
2008,10,30,6.3254,26.34,29.5,23.51,-999.0,1.52
2008,10,31,6.1334,25.24,30.09,20.98,-999.0,2.97
2008,11,1,6.1534,25.59,29.35,21.3,-999.0,2.01
2008,11,2,6.096,26.0,29.83,21.43,-999.0,1.85
2008,11,3,6.1697,25.61,29.64,21.62,-999.0,2.14
2008,11,4,5.9623,25.73,29.31,23.14,-999.0,1.81
2008,11,5,5.7235,25.48,29.03,22.63,-999.0,2.11
2008,11,6,5.5274,25.5,28.98,22.98,-999.0,2.49
2008,11,7,5.3998,25.92,29.52,23.46,-999.0,3.17
2008,11,8,5.598,25.49,28.93,22.59,-999.0,3.66
2008,11,9,5.5387,25.86,29.5,22.35,-999.0,3.97
2008,11,10,3.4824,26.22,29.23,23.68,-999.0,4.25
2008,11,11,5.0378,25.19,28.45,22.79,-999.0,3.93
2008,11,12,3.6098,25.32,28.41,23.18,-999.0,4.85
2008,11,13,3.6991,25.58,28.74,23.43,-999.0,5.09
2008,11,14,3.0161,24.98,27.91,22.87,-999.0,5.56
2008,11,15,3.5417,23.94,27.34,21.23,-999.0,7.34
2008,11,16,4.117,25.43,29.3,22.54,-999.0,5.92
2008,11,17,4.1126,26.29,28.91,24.22,-999.0,2.89
2008,11,18,4.1527,26.42,29.3,24.46,-999.0,3.9
2008,11,19,4.4558,26.54,29.31,24.48,-999.0,4.3
2008,11,20,4.7539,26.29,28.46,24.89,-999.0,3.6
2008,11,21,5.0551,26.1,28.29,24.53,-999.0,4.13
2008,11,22,1.6908,25.28,26.71,24.44,-999.0,4.45
2008,11,23,2.6167,25.74,27.34,24.67,-999.0,4.72
2008,11,24,2.3028,25.85,28.01,24.75,-999.0,5.91
2008,11,25,2.7965,25.41,27.67,24.21,-999.0,7.47
2008,11,26,0.8186,25.08,26.11,24.24,-999.0,9.48
2008,11,27,0.8417,25.58,26.39,24.59,-999.0,9.94
2008,11,28,1.1386,26.04,27.07,25.44,-999.0,5.84
2008,11,29,3.0398,25.81,27.2,24.3,-999.0,4.35
2008,11,30,3.9514,25.58,27.94,23.83,-999.0,2.73
2008,12,1,3.3965,25.27,27.37,23.79,-999.0,3.84
2008,12,2,4.3219,24.7,27.2,22.92,-999.0,2.76
2008,12,3,5.293,24.37,27.31,22.28,-999.0,1.92
2008,12,4,5.0126,24.32,27.36,21.72,-999.0,2.5
2008,12,5,4.4498,24.24,26.92,22.03,-999.0,4.58
2008,12,6,4.2631,24.57,27.29,22.61,-999.0,4.6
2008,12,7,4.8718,24.49,27.02,22.91,-999.0,4.27
2008,12,8,3.9106,24.89,27.88,22.47,-999.0,4.49
2008,12,9,2.4718,24.88,27.25,23.43,-999.0,4.19
2008,12,10,4.9574,24.66,27.72,22.48,-999.0,2.66
2008,12,11,4.8353,24.12,27.44,21.56,-999.0,2.72
2008,12,12,5.093,24.14,27.05,21.85,-999.0,3.16
2008,12,13,4.9822,24.1,27.0,22.03,-999.0,4.21
2008,12,14,4.7026,24.48,27.43,22.25,-999.0,4.73
2008,12,15,4.6726,24.57,27.28,22.74,-999.0,4.55
2008,12,16,4.2473,24.56,27.18,22.87,-999.0,4.25
2008,12,17,4.3085,24.5,27.36,22.59,-999.0,4.82
2008,12,18,4.1647,24.29,26.88,22.73,-999.0,4.88
2008,12,19,4.1986,24.33,27.23,22.11,-999.0,3.96
2008,12,20,4.6063,24.31,27.51,22.08,-999.0,3.11
2008,12,21,5.2858,23.52,27.05,20.54,-999.0,2.69
2008,12,22,5.5495,23.54,27.26,20.9,-999.0,2.33
2008,12,23,4.9728,23.69,27.01,20.69,-999.0,3.15
2008,12,24,4.0632,24.38,27.4,22.11,-999.0,3.86
2008,12,25,4.0642,24.25,27.56,21.83,-999.0,3.22
2008,12,26,4.9702,24.18,27.44,21.44,-999.0,1.45
2008,12,27,5.4362,23.66,27.66,20.12,-999.0,1.68
2008,12,28,5.5514,23.08,27.34,18.61,-999.0,1.64
2008,12,29,5.6333,22.76,26.73,20.15,-999.0,2.12
2008,12,30,5.545,22.72,26.28,20.14,-999.0,2.41
2008,12,31,5.4521,22.87,26.59,19.76,-999.0,2.11
2009,1,1,5.3098,22.94,26.71,20.0,-999.0,2.49
2009,1,2,4.5982,23.37,26.86,21.1,-999.0,2.9
2009,1,3,4.8067,23.2,26.6,20.78,-999.0,3.0
2009,1,4,4.4114,23.44,26.89,20.8,-999.0,3.19
2009,1,5,4.2977,23.0,26.76,20.51,-999.0,2.85
2009,1,6,5.4566,23.06,26.67,20.87,-999.0,2.42
2009,1,7,3.2806,23.25,26.61,20.1,-999.0,3.49
2009,1,8,2.3702,24.11,27.15,21.95,-999.0,4.09
2009,1,9,4.9375,24.12,27.19,21.96,-999.0,4.39
2009,1,10,5.2296,23.93,26.85,21.89,-999.0,4.26
2009,1,11,4.7635,23.8,27.1,21.6,-999.0,3.93
2009,1,12,5.4338,23.39,27.01,20.99,-999.0,3.89
2009,1,13,4.8828,23.93,27.33,21.21,-999.0,5.12
2009,1,14,4.6334,24.05,27.08,22.06,-999.0,5.33
2009,1,15,4.6733,24.16,27.42,21.78,-999.0,5.36
2009,1,16,5.4998,23.71,27.21,21.45,-999.0,4.06
2009,1,17,5.1787,23.37,27.23,20.76,-999.0,3.89
2009,1,18,4.7489,23.07,27.02,20.83,-999.0,3.15
2009,1,19,5.7012,23.02,27.29,20.14,-999.0,2.94
2009,1,20,5.021,22.91,27.11,19.46,-999.0,3.1
2009,1,21,5.677,22.76,27.16,18.79,-999.0,2.27
2009,1,22,5.6537,22.8,27.19,18.97,-999.0,2.11
2009,1,23,5.7994,23.25,27.79,19.67,-999.0,2.32
2009,1,24,5.9006,22.82,27.34,19.12,-999.0,2.68
2009,1,25,5.9033,23.47,27.88,20.46,-999.0,2.23
2009,1,26,5.7761,23.61,27.95,20.66,-999.0,2.1
2009,1,27,5.7614,24.34,28.82,21.37,-999.0,2.12
2009,1,28,5.202,24.45,28.76,21.77,-999.0,2.27
2009,1,29,5.7103,24.32,29.79,20.9,-999.0,2.11
2009,1,30,6.1183,23.73,29.64,18.97,-999.0,2.67
2009,1,31,6.181,24.27,29.59,19.97,-999.0,2.27
2009,2,1,6.1483,23.89,29.38,19.18,-999.0,2.69
2009,2,2,6.0242,24.36,29.94,19.63,-999.0,2.89
2009,2,3,5.9426,24.64,30.33,20.08,-999.0,3.3
2009,2,4,5.7814,24.86,30.2,20.73,-999.0,3.24
2009,2,5,6.0288,24.69,30.58,20.33,-999.0,3.39
2009,2,6,6.073,24.28,29.69,20.09,-999.0,2.92
2009,2,7,5.9854,24.25,29.32,19.79,-999.0,2.72
2009,2,8,5.363,24.47,28.99,21.06,-999.0,2.78
2009,2,9,5.6114,24.76,29.44,21.46,-999.0,2.96
2009,2,10,6.0403,24.3,29.33,20.86,-999.0,2.61
2009,2,11,6.4692,24.0,29.89,19.47,-999.0,2.85
2009,2,12,6.2774,24.24,30.91,18.86,-999.0,2.54
2009,2,13,6.0893,25.04,32.07,19.2,-999.0,2.99
2009,2,14,6.2534,25.07,31.91,19.77,-999.0,3.27
2009,2,15,6.311,24.71,31.19,19.51,-999.0,3.16
2009,2,16,6.4502,24.24,29.89,19.81,-999.0,3.15
2009,2,17,6.2796,24.58,29.56,21.05,-999.0,3.23
2009,2,18,6.1416,24.94,29.78,21.63,-999.0,2.87
2009,2,19,6.461,24.74,30.26,21.27,-999.0,2.96
2009,2,20,6.029,25.15,30.16,21.55,-999.0,3.17
2009,2,21,5.9558,26.27,31.28,22.88,-999.0,2.81
2009,2,22,6.3694,26.67,32.34,22.61,-999.0,2.4
2009,2,23,6.63,27.27,33.72,22.47,-999.0,2.82
2009,2,24,6.4183,27.53,34.46,21.75,-999.0,3.09
2009,2,25,6.4474,27.72,34.75,22.0,-999.0,3.77
2009,2,26,6.5287,27.97,35.75,21.92,-999.0,3.43
2009,2,27,6.6802,27.69,35.2,22.3,-999.0,3.7
2009,2,28,6.7567,27.49,35.27,21.12,-999.0,3.61
2009,3,1,6.7942,27.8,35.51,21.17,-999.0,3.45
2009,3,2,6.7042,27.65,35.3,21.65,-999.0,2.98
2009,3,3,6.4942,27.51,35.0,21.51,-999.0,2.78
2009,3,4,6.6348,27.72,35.53,21.56,-999.0,3.54
2009,3,5,6.6953,27.89,36.16,21.2,-999.0,3.59
2009,3,6,6.5894,28.3,36.64,21.72,-999.0,3.87
2009,3,7,6.5318,27.93,35.72,21.79,-999.0,3.95
2009,3,8,6.426,26.87,33.82,21.55,-999.0,4.27
2009,3,9,4.0934,26.53,30.9,22.0,-999.0,3.93
2009,3,10,3.9204,26.18,29.22,24.13,-999.0,6.28
2009,3,11,5.6292,27.32,30.64,24.49,-999.0,2.27
2009,3,12,4.9346,28.13,33.64,24.11,-999.0,2.31
2009,3,13,6.3214,27.86,33.87,23.92,-999.0,3.08
2009,3,14,5.7773,27.26,31.7,23.85,-999.0,2.55
2009,3,15,4.3286,26.67,30.92,23.63,-999.0,2.08
2009,3,16,6.1428,26.91,33.46,21.98,-999.0,2.74
2009,3,17,6.5362,27.38,34.62,21.74,-999.0,3.0
2009,3,18,6.6847,27.73,35.15,21.91,-999.0,3.13
2009,3,19,6.521,27.96,35.47,21.68,-999.0,3.67
2009,3,20,6.6048,28.6,36.19,22.52,-999.0,4.09
2009,3,21,5.5735,28.62,35.15,23.41,-999.0,4.3
2009,3,22,6.0967,28.75,35.47,23.63,-999.0,4.24
2009,3,23,6.4817,28.37,34.44,23.86,-999.0,4.12
2009,3,24,6.1135,28.36,34.66,23.5,-999.0,3.45
2009,3,25,6.7075,28.64,35.14,23.19,-999.0,3.35
2009,3,26,6.9775,28.9,35.66,23.23,-999.0,3.81
2009,3,27,7.0826,29.45,36.55,23.51,-999.0,4.05
2009,3,28,7.0171,29.26,35.85,23.91,-999.0,4.18
2009,3,29,7.0802,29.59,36.16,24.41,-999.0,4.29
2009,3,30,7.4143,29.84,36.73,24.04,-999.0,4.33
2009,3,31,7.3541,30.02,37.26,24.11,-999.0,4.6
2009,4,1,7.3949,29.84,37.22,24.11,-999.0,4.21
2009,4,2,7.3246,29.88,36.74,24.68,-999.0,4.19
2009,4,3,7.493,30.01,36.62,24.71,-999.0,4.14
2009,4,4,7.3922,29.84,36.68,24.99,-999.0,4.02
2009,4,5,7.4088,30.43,37.41,24.98,-999.0,4.59
2009,4,6,7.147,31.09,37.68,25.99,-999.0,4.59
2009,4,7,7.3392,30.9,37.32,26.08,-999.0,5.05
2009,4,8,6.3799,30.19,35.8,25.6,-999.0,4.21
2009,4,9,7.0188,29.55,34.47,25.96,-999.0,3.76
2009,4,10,6.8424,29.77,35.69,25.53,-999.0,3.34
2009,4,11,6.1766,30.23,36.68,25.09,-999.0,2.72
2009,4,12,5.592,30.04,36.46,25.91,-999.0,2.54
2009,4,13,7.2031,30.19,37.1,24.55,-999.0,3.55
2009,4,14,6.3701,30.53,37.71,25.12,-999.0,3.41
2009,4,15,6.8618,30.16,36.83,24.57,-999.0,2.96
2009,4,16,6.2539,31.57,38.21,26.17,-999.0,4.24
2009,4,17,5.5769,31.92,36.96,28.16,-999.0,5.32
2009,4,18,6.4966,31.37,36.07,27.88,-999.0,5.46
2009,4,19,6.6936,31.47,36.95,26.83,-999.0,6.04
2009,4,20,6.1985,31.98,36.51,27.49,-999.0,5.03
2009,4,21,6.4944,32.89,37.55,28.79,-999.0,3.82
2009,4,22,6.3158,32.87,37.6,29.1,-999.0,4.53
2009,4,23,6.9653,31.66,35.89,28.17,-999.0,4.81
2009,4,24,6.2527,31.78,37.73,27.25,-999.0,5.18
2009,4,25,4.5,30.92,36.02,27.61,-999.0,5.06
2009,4,26,6.2165,30.15,34.63,26.9,-999.0,3.87
2009,4,27,6.7805,30.68,36.76,26.59,-999.0,4.24
2009,4,28,7.0138,31.15,38.28,26.2,-999.0,4.75
2009,4,29,7.1042,31.57,39.07,25.62,-999.0,5.13
2009,4,30,7.1532,32.37,40.03,26.86,-999.0,6.17
2009,5,1,6.9026,32.42,39.68,26.96,-999.0,5.53
2009,5,2,6.7714,32.52,39.92,26.99,-999.0,5.85
2009,5,3,6.8292,32.52,39.4,27.14,-999.0,6.25
2009,5,4,5.7634,33.26,39.77,28.45,-999.0,5.49
2009,5,5,6.8062,33.28,39.82,27.67,-999.0,4.13
2009,5,6,7.1066,33.48,39.52,28.46,-999.0,4.04
2009,5,7,6.9053,33.29,39.19,28.89,-999.0,4.31
2009,5,8,6.5813,33.06,38.73,28.48,-999.0,4.9
2009,5,9,6.2357,33.66,39.69,28.88,-999.0,4.28
2009,5,10,6.2834,34.49,40.48,29.09,-999.0,3.61
2009,5,11,6.7246,34.7,41.58,29.67,-999.0,4.05
2009,5,12,6.4894,33.53,40.62,28.89,-999.0,5.7
2009,5,13,6.0761,34.22,40.4,29.46,-999.0,5.9
2009,5,14,6.8482,34.98,41.6,30.35,-999.0,5.11
2009,5,15,6.2551,31.87,37.57,27.92,-999.0,4.5
2009,5,16,6.0053,30.53,34.67,27.45,-999.0,2.99
2009,5,17,6.233,30.32,34.46,27.34,-999.0,4.38
2009,5,18,5.0705,30.54,34.27,27.23,-999.0,3.0
2009,5,19,5.6364,30.7,34.51,27.97,-999.0,2.63
2009,5,20,5.737,30.44,33.92,26.96,-999.0,3.12
2009,5,21,5.0887,29.87,33.33,27.2,-999.0,3.5
2009,5,22,4.9457,30.77,35.03,26.23,-999.0,3.22
2009,5,23,6.3074,29.37,32.61,27.68,-999.0,3.16
2009,5,24,4.1282,30.15,35.05,26.74,-999.0,4.98
2009,5,25,5.9054,30.54,34.52,27.6,-999.0,4.8
2009,5,26,4.9608,31.65,37.67,26.93,-999.0,4.15
2009,5,27,6.7812,31.38,35.99,27.25,-999.0,4.46
2009,5,28,5.9539,31.61,36.68,27.49,-999.0,3.86
2009,5,29,6.222,32.02,36.4,28.2,-999.0,3.63
2009,5,30,6.2453,31.5,35.14,28.09,-999.0,4.05
2009,5,31,5.6652,30.35,33.62,27.34,-999.0,5.71
2009,6,1,6.1322,30.41,34.21,27.02,-999.0,3.38
2009,6,2,7.0015,33.26,39.06,27.38,-999.0,3.85
2009,6,3,6.9972,34.01,39.45,28.49,-999.0,4.85
2009,6,4,6.5186,33.25,37.59,29.29,-999.0,5.35
2009,6,5,6.0708,32.05,36.76,29.11,-999.0,4.25
2009,6,6,5.3292,31.53,35.11,28.72,-999.0,6.91
2009,6,7,5.9287,32.05,37.73,26.69,-999.0,6.74
2009,6,8,5.9477,31.05,35.76,26.65,-999.0,6.81
2009,6,9,6.4392,32.36,36.42,28.1,-999.0,5.52
2009,6,10,6.3055,32.76,37.29,28.83,-999.0,4.89
2009,6,11,5.4847,30.26,33.79,27.33,-999.0,4.37
2009,6,12,6.1378,30.84,34.49,27.25,-999.0,4.43
2009,6,13,5.7485,30.44,34.37,27.13,-999.0,2.02
2009,6,14,5.7672,30.56,35.85,27.1,-999.0,3.45
2009,6,15,6.2626,28.87,32.38,26.72,-999.0,5.18
2009,6,16,6.8098,31.03,36.31,25.69,-999.0,3.24
2009,6,17,6.467,31.25,35.16,27.81,-999.0,4.21
2009,6,18,5.0813,30.44,33.55,27.48,-999.0,3.71
2009,6,19,6.2539,29.88,32.24,27.57,-999.0,3.66
2009,6,20,6.1723,30.38,34.38,27.32,-999.0,4.4
2009,6,21,5.7209,29.85,32.99,27.31,-999.0,3.05
2009,6,22,7.0728,30.63,34.94,26.99,-999.0,4.27
2009,6,23,7.2559,31.63,37.2,26.69,-999.0,4.46
2009,6,24,6.8681,31.71,35.48,28.22,-999.0,3.45
2009,6,25,6.371,31.59,36.0,27.78,-999.0,5.15
2009,6,26,5.5361,30.1,34.23,26.19,-999.0,5.34
2009,6,27,5.0873,30.34,36.54,25.45,-999.0,4.78
2009,6,28,6.2618,30.43,34.52,26.04,-999.0,3.87
2009,6,29,6.2988,31.15,35.39,27.0,-999.0,3.24
2009,6,30,6.0914,30.93,35.53,27.57,-999.0,3.36
2009,7,1,6.703,30.89,36.49,27.25,-999.0,3.73
2009,7,2,5.1288,30.25,34.53,26.94,-999.0,5.11
2009,7,3,5.0815,30.45,34.85,26.77,-999.0,5.43
2009,7,4,5.0676,29.57,34.32,26.69,-999.0,4.34
2009,7,5,4.585,29.85,35.33,25.79,-999.0,5.17
2009,7,6,5.375,30.19,35.05,25.95,-999.0,5.62
2009,7,7,3.727,30.5,35.22,26.38,-999.0,5.54
2009,7,8,4.5487,30.43,34.96,26.47,-999.0,5.63
2009,7,9,4.3351,30.8,35.85,26.95,-999.0,6.17
2009,7,10,4.6925,31.08,37.0,25.97,-999.0,4.25
2009,7,11,6.7865,32.25,38.86,25.75,-999.0,4.92
2009,7,12,6.131,31.9,36.7,27.27,-999.0,6.05
