-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2004 through 01/01/2025 in LST
Location: latitude  11.3445   longitude 79.5286 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 56.23 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) 
IMERG_PRECTOT         MERRA-2 Total Precipitation (mm/day) 
WS10M                 MERRA-2 Wind Speed at 10 Meters (m/s) 
Message(s): 
The IMERG Source Data is not available at the Local Solar Time (LST) standard. 
-END HEADER-
YEAR,MO,DY,ALLSKY_SFC_SW_DWN,T2M,T2M_MAX,T2M_MIN,IMERG_PRECTOT,WS10M
2009,10,21,5.8987,29.37,36.0,24.23,-999.0,3.38
2009,10,22,5.976,29.1,35.55,23.94,-999.0,3.69
2009,10,23,5.9162,28.62,34.77,23.32,-999.0,3.37
2009,10,24,5.983,29.17,35.32,24.51,-999.0,2.7
2009,10,25,5.6472,29.22,35.09,24.82,-999.0,2.93
2009,10,26,5.6851,28.82,35.05,23.9,-999.0,3.86
2009,10,27,4.9529,28.97,34.6,24.84,-999.0,3.48
2009,10,28,3.6785,27.15,30.43,24.98,-999.0,4.49
2009,10,29,3.4644,26.56,29.77,24.71,-999.0,4.61
2009,10,30,4.8389,27.83,33.57,23.62,-999.0,4.97
2009,10,31,2.9153,27.29,30.99,24.69,-999.0,4.27
2009,11,1,3.7944,27.49,31.6,24.95,-999.0,4.4
2009,11,2,4.549,27.8,32.26,24.62,-999.0,5.78
2009,11,3,4.5583,27.41,31.47,24.63,-999.0,4.87
2009,11,4,2.8222,26.36,28.72,25.02,-999.0,4.61
2009,11,5,3.2405,25.84,28.02,24.3,-999.0,3.63
2009,11,6,2.604,25.51,27.49,24.52,-999.0,4.28
2009,11,7,0.7992,25.88,27.53,24.91,-999.0,4.45
2009,11,8,1.465,25.85,28.09,24.67,-999.0,4.9
2009,11,9,3.5059,25.85,28.45,24.4,-999.0,4.23
2009,11,10,2.7802,25.24,27.14,23.5,-999.0,3.26
2009,11,11,4.207,26.56,31.14,22.99,-999.0,1.49
2009,11,12,4.7902,26.68,30.1,24.64,-999.0,1.78
2009,11,13,4.1683,25.97,28.33,24.26,-999.0,2.15
2009,11,14,3.0869,25.43,27.4,23.27,-999.0,3.14
2009,11,15,1.4618,24.94,27.25,22.7,-999.0,4.12
2009,11,16,4.0642,25.6,27.7,23.8,-999.0,1.84
2009,11,17,4.7633,26.36,29.55,23.95,-999.0,2.31
2009,11,18,4.3709,26.19,28.77,24.29,-999.0,2.11
2009,11,19,4.6706,26.44,29.9,24.24,-999.0,1.86
2009,11,20,4.9764,26.19,29.52,23.93,-999.0,2.46
2009,11,21,4.4729,25.89,28.68,24.1,-999.0,2.24
2009,11,22,4.1556,25.41,27.86,23.64,-999.0,2.78
2009,11,23,4.3855,25.7,28.65,23.8,-999.0,2.8
2009,11,24,4.133,26.02,29.4,23.88,-999.0,2.06
2009,11,25,4.7352,25.88,29.34,23.04,-999.0,3.31
2009,11,26,5.1334,25.15,28.94,22.2,-999.0,3.49
2009,11,27,5.3486,24.66,28.91,21.41,-999.0,3.45
2009,11,28,5.4002,24.44,28.28,21.35,-999.0,4.28
2009,11,29,2.9088,24.57,28.25,22.12,-999.0,5.22
2009,11,30,2.713,24.52,28.04,21.83,-999.0,4.91
2009,12,1,1.9834,24.09,26.55,22.27,-999.0,4.83
2009,12,2,2.9306,25.11,28.2,22.98,-999.0,4.18
2009,12,3,3.6086,25.67,29.31,23.3,-999.0,2.38
2009,12,4,3.4022,25.49,29.01,23.12,-999.0,3.21
2009,12,5,4.9219,24.16,28.25,20.94,-999.0,4.18
2009,12,6,4.8257,23.16,27.63,19.66,-999.0,3.59
2009,12,7,5.2015,22.89,27.51,18.66,-999.0,3.5
2009,12,8,5.1194,23.93,28.68,19.88,-999.0,4.29
2009,12,9,4.8938,24.29,28.4,21.88,-999.0,5.28
2009,12,10,4.6488,23.91,27.97,21.17,-999.0,5.85
2009,12,11,2.6035,24.2,28.35,21.31,-999.0,5.85
2009,12,12,2.7607,24.74,28.27,21.69,-999.0,6.28
2009,12,13,3.365,25.76,29.04,23.56,-999.0,5.09
2009,12,14,2.4924,25.49,28.68,23.54,-999.0,5.57
2009,12,15,1.0582,25.42,28.51,23.22,-999.0,3.97
2009,12,16,1.17,25.02,27.95,22.86,-999.0,3.73
2009,12,17,1.747,23.61,25.93,22.22,-999.0,4.31
2009,12,18,4.091,24.29,28.04,21.29,-999.0,3.3
2009,12,19,3.6662,24.97,28.53,22.56,-999.0,4.22
2009,12,20,4.2302,25.15,28.64,22.51,-999.0,5.4
2009,12,21,3.049,24.94,27.31,23.82,-999.0,5.83
2009,12,22,1.9188,24.61,26.76,23.21,-999.0,5.15
2009,12,23,2.9849,24.46,27.2,22.88,-999.0,5.39
2009,12,24,3.5983,24.12,27.05,22.19,-999.0,5.04
2009,12,25,4.4491,23.69,26.99,21.37,-999.0,4.18
2009,12,26,4.3385,23.8,27.72,21.11,-999.0,4.1
2009,12,27,3.505,23.51,27.16,20.47,-999.0,3.5
2009,12,28,3.7015,23.26,26.55,20.98,-999.0,3.13
2009,12,29,4.4549,23.35,27.71,20.16,-999.0,3.5
2009,12,30,4.7522,23.85,28.08,21.0,-999.0,3.03
2009,12,31,4.0661,23.82,28.45,20.02,-999.0,2.8
2010,1,1,4.9997,24.01,28.47,20.61,-999.0,4.02
2010,1,2,4.5161,23.56,27.77,20.35,-999.0,4.29
2010,1,3,4.3406,23.24,27.18,20.58,-999.0,4.07
2010,1,4,5.1022,22.54,27.23,18.89,-999.0,3.32
2010,1,5,5.4962,22.0,27.33,17.19,-999.0,3.09
2010,1,6,4.3874,22.91,27.8,18.52,-999.0,4.15
2010,1,7,4.3075,23.54,27.73,20.26,-999.0,4.4
2010,1,8,1.9524,23.89,27.17,21.22,-999.0,4.69
2010,1,9,1.746,24.7,27.68,22.52,-999.0,3.49
2010,1,10,4.0913,25.22,28.76,22.68,-999.0,2.72
2010,1,11,4.8305,25.31,29.19,22.65,-999.0,2.72
2010,1,12,4.4801,25.58,29.57,22.95,-999.0,2.39
2010,1,13,4.0673,25.48,29.23,22.89,-999.0,2.86
2010,1,14,5.0004,25.45,29.59,22.46,-999.0,3.18
2010,1,15,5.4293,24.48,28.33,21.98,-999.0,4.45
2010,1,16,4.9536,24.32,28.44,21.46,-999.0,4.57
2010,1,17,5.3731,24.41,28.91,21.45,-999.0,4.1
2010,1,18,4.6109,24.65,29.28,21.35,-999.0,3.27
2010,1,19,4.7906,24.47,29.16,20.9,-999.0,3.66
2010,1,20,4.691,24.06,28.76,20.93,-999.0,3.93
2010,1,21,5.5114,22.61,27.92,18.66,-999.0,4.31
2010,1,22,5.8519,22.1,27.79,17.4,-999.0,3.89
2010,1,23,5.8579,22.63,28.06,17.8,-999.0,4.16
2010,1,24,5.1826,22.82,28.39,17.72,-999.0,3.64
2010,1,25,5.1739,23.54,28.68,19.23,-999.0,3.8
2010,1,26,5.4802,24.16,29.28,20.21,-999.0,4.1
2010,1,27,4.5689,24.75,29.64,21.11,-999.0,4.07
2010,1,28,5.1072,24.54,29.32,21.09,-999.0,4.12
2010,1,29,5.1319,24.0,29.33,20.39,-999.0,4.16
2010,1,30,5.7816,23.73,29.65,19.55,-999.0,3.94
2010,1,31,5.1857,23.96,29.6,19.48,-999.0,3.7
2010,2,1,4.3793,23.34,28.09,19.42,-999.0,3.38
2010,2,2,5.8337,23.11,29.17,18.29,-999.0,3.97
2010,2,3,6.0598,23.13,29.62,18.1,-999.0,4.31
2010,2,4,5.9306,23.17,28.69,19.12,-999.0,3.72
2010,2,5,5.8579,23.25,29.06,19.1,-999.0,4.0
2010,2,6,5.6839,23.32,29.52,18.07,-999.0,4.3
2010,2,7,5.0354,23.88,29.49,20.02,-999.0,4.15
2010,2,8,6.2544,23.12,29.75,17.96,-999.0,4.08
2010,2,9,6.2263,23.14,29.85,17.8,-999.0,3.09
2010,2,10,6.0689,24.35,30.45,20.02,-999.0,2.94
2010,2,11,4.2497,25.3,31.29,21.22,-999.0,3.2
2010,2,12,5.2558,25.83,31.68,21.9,-999.0,3.51
2010,2,13,5.267,25.55,31.67,21.64,-999.0,3.29
2010,2,14,6.2825,25.25,31.64,20.79,-999.0,2.93
2010,2,15,5.8908,25.03,30.83,21.69,-999.0,2.62
2010,2,16,6.1447,25.6,32.04,21.57,-999.0,2.88
2010,2,17,5.0736,25.77,32.49,21.4,-999.0,3.09
2010,2,18,5.9546,25.95,32.8,21.58,-999.0,2.56
2010,2,19,5.2054,25.19,31.54,21.36,-999.0,2.11
2010,2,20,6.2563,26.07,33.25,21.3,-999.0,2.46
2010,2,21,6.2976,26.71,33.9,21.94,-999.0,2.71
2010,2,22,6.6154,26.98,34.4,22.05,-999.0,2.68
2010,2,23,6.3989,27.39,34.85,22.31,-999.0,2.57
2010,2,24,6.1651,27.59,35.4,21.56,-999.0,3.14
2010,2,25,6.0367,27.85,35.11,22.48,-999.0,3.07
2010,2,26,5.4353,27.66,34.85,23.09,-999.0,2.62
2010,2,27,6.4567,27.69,35.31,22.28,-999.0,2.78
2010,2,28,6.8388,27.44,35.28,22.25,-999.0,2.57
2010,3,1,6.9883,26.93,34.87,21.69,-999.0,2.74
2010,3,2,6.9761,26.43,34.98,21.26,-999.0,2.7
2010,3,3,7.0363,26.53,35.9,19.56,-999.0,2.66
2010,3,4,6.9521,27.2,36.25,19.7,-999.0,3.1
2010,3,5,6.7133,27.75,36.41,20.58,-999.0,3.41
2010,3,6,6.305,28.51,36.82,21.28,-999.0,3.36
2010,3,7,6.3756,29.41,37.34,24.05,-999.0,2.92
2010,3,8,6.6818,28.78,36.91,23.67,-999.0,2.77
2010,3,9,7.1285,28.56,36.32,22.97,-999.0,3.18
2010,3,10,6.6007,28.7,35.78,23.8,-999.0,3.42
2010,3,11,6.1565,28.61,35.65,23.65,-999.0,3.99
2010,3,12,6.4464,28.49,34.76,24.14,-999.0,3.95
2010,3,13,5.9321,28.93,36.11,23.65,-999.0,3.08
2010,3,14,5.8445,29.75,37.5,23.48,-999.0,2.68
2010,3,15,6.3922,29.87,37.64,23.95,-999.0,3.1
2010,3,16,6.3053,28.64,34.23,24.51,-999.0,2.57
2010,3,17,6.383,29.02,36.38,24.38,-999.0,3.1
2010,3,18,6.3989,28.33,34.92,23.83,-999.0,3.98
2010,3,19,6.6679,29.03,36.61,22.93,-999.0,3.53
2010,3,20,6.7426,29.7,37.77,22.85,-999.0,2.9
2010,3,21,6.8942,29.85,38.37,23.31,-999.0,2.72
2010,3,22,6.7985,29.36,38.21,21.83,-999.0,2.61
2010,3,23,6.8726,29.38,38.09,22.01,-999.0,3.23
2010,3,24,6.601,29.68,38.09,23.03,-999.0,3.19
2010,3,25,6.7255,29.88,38.13,23.51,-999.0,3.16
2010,3,26,6.7831,30.69,38.02,24.98,-999.0,3.47
2010,3,27,6.5726,31.27,38.3,26.0,-999.0,3.62
2010,3,28,6.0463,31.05,36.67,26.85,-999.0,3.48
2010,3,29,6.6564,31.47,38.15,26.26,-999.0,3.14
2010,3,30,6.731,31.68,38.7,26.25,-999.0,3.72
2010,3,31,6.4846,32.25,38.78,26.89,-999.0,4.06
2010,4,1,6.6636,32.88,40.23,27.99,-999.0,3.79
2010,4,2,6.5918,32.75,39.95,27.17,-999.0,4.02
2010,4,3,6.4901,31.71,38.21,27.26,-999.0,3.84
2010,4,4,7.0082,30.45,36.92,25.32,-999.0,3.32
2010,4,5,6.9264,30.06,35.26,25.86,-999.0,2.61
2010,4,6,6.2383,31.1,37.07,25.79,-999.0,3.22
2010,4,7,7.0692,31.17,37.31,26.5,-999.0,3.14
2010,4,8,4.2348,30.31,34.52,26.86,-999.0,2.67
2010,4,9,7.2691,31.3,37.35,26.56,-999.0,2.52
2010,4,10,6.9614,31.05,36.82,26.61,-999.0,3.15
2010,4,11,6.8146,32.22,40.36,25.91,-999.0,4.1
2010,4,12,6.7678,32.2,39.51,26.03,-999.0,4.25
2010,4,13,6.4457,33.02,39.94,27.52,-999.0,4.22
2010,4,14,6.3715,32.8,39.77,27.48,-999.0,3.9
2010,4,15,3.8323,31.68,36.69,27.98,-999.0,3.0
2010,4,16,6.7697,31.65,37.85,27.43,-999.0,3.71
2010,4,17,5.8716,31.27,36.71,26.8,-999.0,3.77
2010,4,18,6.7517,32.84,40.54,27.01,-999.0,4.03
2010,4,19,6.6487,33.48,39.36,27.82,-999.0,3.75
2010,4,20,6.4951,33.38,38.6,29.06,-999.0,4.18
2010,4,21,6.2772,33.11,39.77,28.32,-999.0,4.68
2010,4,22,6.2882,32.71,39.71,27.7,-999.0,3.76
2010,4,23,6.5671,32.37,39.04,27.4,-999.0,3.66
2010,4,24,6.1565,32.36,38.78,27.1,-999.0,3.41
2010,4,25,6.312,32.65,38.5,27.87,-999.0,3.88
2010,4,26,6.1289,31.27,36.3,27.19,-999.0,3.8
2010,4,27,6.4884,31.71,37.54,26.95,-999.0,3.35
2010,4,28,6.06,31.85,37.87,27.03,-999.0,3.56
2010,4,29,6.3202,30.98,35.45,27.2,-999.0,3.57
2010,4,30,6.2102,29.25,32.94,26.76,-999.0,3.46
2010,5,1,5.5706,29.69,34.85,25.91,-999.0,2.28
2010,5,2,7.2653,30.62,35.96,26.71,-999.0,2.22
2010,5,3,5.6966,29.84,33.12,26.95,-999.0,1.5
2010,5,4,6.438,29.21,32.27,27.02,-999.0,2.45
2010,5,5,6.9257,30.6,35.53,26.58,-999.0,2.65
2010,5,6,6.8801,32.28,39.42,26.73,-999.0,3.2
2010,5,7,6.1058,31.72,37.59,27.04,-999.0,2.91
2010,5,8,6.1906,31.05,35.55,27.69,-999.0,2.4
2010,5,9,6.0238,31.52,37.09,27.4,-999.0,3.13
2010,5,10,6.6055,32.5,39.43,26.78,-999.0,4.26
2010,5,11,6.8731,33.04,40.19,27.12,-999.0,4.37
2010,5,12,6.9221,33.05,39.17,27.72,-999.0,3.81
2010,5,13,6.7073,32.49,38.1,28.27,-999.0,3.52
2010,5,14,6.3972,31.56,35.51,28.17,-999.0,3.58
2010,5,15,6.786,32.0,37.25,28.0,-999.0,3.09
2010,5,16,6.4123,32.21,38.86,27.13,-999.0,3.37
2010,5,17,6.1517,32.14,38.25,27.83,-999.0,3.2
2010,5,18,3.0125,30.68,34.9,27.3,-999.0,3.4
2010,5,19,2.0671,29.64,34.93,26.09,-999.0,6.59
2010,5,20,2.1883,30.28,36.17,25.89,-999.0,5.68
2010,5,21,5.8286,31.48,38.23,26.85,-999.0,5.63
2010,5,22,6.1238,31.56,37.6,26.94,-999.0,3.93
2010,5,23,6.533,31.45,37.39,27.0,-999.0,4.98
2010,5,24,6.828,31.81,37.46,27.24,-999.0,5.35
2010,5,25,6.6264,30.83,36.51,27.29,-999.0,6.89
2010,5,26,6.3348,32.65,40.26,26.26,-999.0,5.53
2010,5,27,7.103,34.04,41.89,27.54,-999.0,4.9
2010,5,28,6.9077,32.43,39.5,28.0,-999.0,6.16
2010,5,29,6.8863,31.87,39.09,26.23,-999.0,5.94
2010,5,30,6.5489,31.42,38.71,26.22,-999.0,4.45
2010,5,31,6.8635,30.65,36.17,26.28,-999.0,6.66
2010,6,1,6.5119,32.13,38.97,26.36,-999.0,4.01
2010,6,2,6.475,32.67,39.34,26.99,-999.0,3.65
2010,6,3,6.7421,31.91,36.37,28.37,-999.0,3.48
2010,6,4,6.3773,31.29,35.82,27.61,-999.0,3.37
2010,6,5,5.2642,28.78,31.71,26.37,-999.0,5.3
2010,6,6,3.9514,29.57,35.54,25.83,-999.0,5.62
2010,6,7,3.565,28.38,32.02,25.54,-999.0,3.86
2010,6,8,4.3306,29.5,35.67,25.23,-999.0,5.19
2010,6,9,3.0175,29.79,36.03,25.73,-999.0,3.37
2010,6,10,3.6782,28.54,31.12,25.93,-999.0,2.86
2010,6,11,3.5544,28.82,33.19,25.23,-999.0,3.47
2010,6,12,5.9386,29.37,34.59,25.49,-999.0,5.81
2010,6,13,5.3018,29.05,34.84,25.25,-999.0,6.8
2010,6,14,5.7698,29.95,35.75,25.28,-999.0,6.38
2010,6,15,6.1145,30.33,37.52,24.82,-999.0,4.71
2010,6,16,4.6745,28.79,32.95,25.33,-999.0,3.03
2010,6,17,5.0918,29.29,34.64,25.43,-999.0,4.68
2010,6,18,5.3134,28.93,34.21,24.55,-999.0,4.38
2010,6,19,6.3799,29.82,35.81,25.02,-999.0,4.85
2010,6,20,6.2542,29.03,33.39,25.14,-999.0,4.08
2010,6,21,6.2539,29.64,34.7,25.13,-999.0,3.02
2010,6,22,6.1632,28.87,33.12,25.63,-999.0,4.21
2010,6,23,6.3744,29.63,35.53,25.11,-999.0,6.53
2010,6,24,5.6496,28.51,33.15,24.91,-999.0,5.23
2010,6,25,6.2299,29.67,36.38,24.44,-999.0,5.64
2010,6,26,6.0499,30.58,37.66,24.75,-999.0,5.66
2010,6,27,6.7022,31.06,37.33,25.69,-999.0,4.54
2010,6,28,5.299,30.52,36.04,26.8,-999.0,4.81
2010,6,29,6.7481,30.14,35.25,25.94,-999.0,4.51
2010,6,30,6.3816,30.3,35.93,26.06,-999.0,5.16
2010,7,1,4.3406,28.35,32.62,24.99,-999.0,5.6
2010,7,2,5.4938,29.37,35.8,23.51,-999.0,6.15
2010,7,3,6.0178,29.79,36.18,24.73,-999.0,6.13
2010,7,4,5.9174,28.74,33.19,24.34,-999.0,4.08
2010,7,5,5.9107,30.26,36.77,25.37,-999.0,5.07
2010,7,6,3.9233,28.97,34.38,24.36,-999.0,3.58
2010,7,7,4.2878,29.07,33.87,25.19,-999.0,2.78
2010,7,8,3.1138,28.02,31.38,25.09,-999.0,1.87
2010,7,9,5.4182,27.82,31.38,24.81,-999.0,2.12
2010,7,10,6.1918,28.76,33.8,24.67,-999.0,2.81
2010,7,11,6.4958,29.71,35.78,25.05,-999.0,4.46
2010,7,12,6.2021,29.03,33.54,25.76,-999.0,4.24
2010,7,13,5.454,28.5,32.58,25.0,-999.0,3.9
2010,7,14,6.3478,29.49,35.14,24.66,-999.0,3.33
2010,7,15,6.6269,29.0,33.83,25.24,-999.0,3.73
2010,7,16,5.981,28.09,31.59,25.22,-999.0,4.51
2010,7,17,5.6494,27.89,32.58,24.26,-999.0,4.52
2010,7,18,4.3063,28.84,35.25,23.64,-999.0,4.11
2010,7,19,2.8651,27.98,32.3,24.72,-999.0,5.36
2010,7,20,3.1214,27.99,32.95,24.34,-999.0,5.26
2010,7,21,3.8124,28.82,34.24,24.53,-999.0,4.1
2010,7,22,5.5126,29.51,35.48,24.6,-999.0,4.11
2010,7,23,5.5642,29.41,35.01,24.69,-999.0,4.22
2010,7,24,5.5342,29.77,36.59,24.82,-999.0,6.01
2010,7,25,4.4906,28.58,34.22,24.18,-999.0,5.38
2010,7,26,4.5814,29.28,35.6,24.61,-999.0,5.67
2010,7,27,5.1542,29.1,34.9,24.59,-999.0,4.99
2010,7,28,3.809,29.21,35.5,24.68,-999.0,5.66
2010,7,29,3.6199,29.11,35.33,24.6,-999.0,5.08
2010,7,30,6.1238,30.02,36.61,24.58,-999.0,4.98
2010,7,31,5.7727,29.75,37.09,24.51,-999.0,4.69
2010,8,1,5.7166,30.86,37.28,25.2,-999.0,3.74
2010,8,2,5.9455,31.09,37.25,25.84,-999.0,2.7
2010,8,3,5.029,30.04,35.13,25.96,-999.0,4.65
2010,8,4,4.1345,29.3,34.66,24.65,-999.0,5.38
2010,8,5,6.1435,30.06,36.01,25.12,-999.0,4.62
2010,8,6,5.6906,30.61,37.09,25.27,-999.0,5.4
2010,8,7,6.019,30.63,36.77,25.21,-999.0,3.9
2010,8,8,5.3304,31.14,36.47,25.83,-999.0,4.26
2010,8,9,6.6607,31.43,37.77,26.08,-999.0,3.48
2010,8,10,6.6646,31.27,36.6,26.41,-999.0,2.67
2010,8,11,6.1778,31.61,37.81,25.99,-999.0,3.83
2010,8,12,5.9328,29.7,35.28,26.64,-999.0,3.93
2010,8,13,6.4255,29.51,34.59,25.61,-999.0,2.86
2010,8,14,6.4584,28.3,31.63,25.71,-999.0,3.06
2010,8,15,4.0061,27.3,30.34,25.03,-999.0,4.08
2010,8,16,5.5656,27.58,31.68,24.91,-999.0,4.75
2010,8,17,6.3358,28.79,34.12,24.33,-999.0,3.37
2010,8,18,4.9018,28.45,33.4,24.88,-999.0,3.39
2010,8,19,5.4643,29.23,35.02,24.41,-999.0,2.68
2010,8,20,5.3126,26.76,28.25,25.24,-999.0,2.38
2010,8,21,1.5266,26.11,28.89,24.32,-999.0,2.31
2010,8,22,1.4743,27.03,31.18,23.58,-999.0,2.93
2010,8,23,3.552,27.38,31.25,24.31,-999.0,3.13
2010,8,24,1.3255,27.39,31.57,24.61,-999.0,3.03
2010,8,25,3.9343,27.21,31.17,24.38,-999.0,3.97
2010,8,26,6.1022,28.17,32.94,23.92,-999.0,3.31
2010,8,27,6.6206,28.6,33.66,24.18,-999.0,4.03
2010,8,28,6.6326,28.58,33.3,24.31,-999.0,3.89
2010,8,29,5.1842,27.87,31.61,25.15,-999.0,4.05
2010,8,30,4.435,26.52,29.88,23.66,-999.0,5.18
2010,8,31,6.281,26.87,31.79,22.15,-999.0,3.44
2010,9,1,7.1626,27.7,33.23,23.26,-999.0,3.94
2010,9,2,6.4025,28.46,33.97,24.22,-999.0,3.85
2010,9,3,2.8997,28.06,32.84,24.14,-999.0,2.97
2010,9,4,3.9079,28.22,32.94,24.26,-999.0,3.49
2010,9,5,5.3664,28.66,34.38,24.03,-999.0,3.91
2010,9,6,5.827,28.58,33.73,23.96,-999.0,4.48
2010,9,7,4.5658,28.57,33.98,23.82,-999.0,4.6
2010,9,8,5.7905,28.32,33.73,24.22,-999.0,4.77
2010,9,9,6.3262,28.46,33.26,24.0,-999.0,3.34
2010,9,10,5.2438,27.95,32.79,24.72,-999.0,3.54
2010,9,11,4.6848,27.66,31.34,24.45,-999.0,3.0
2010,9,12,4.2372,28.08,32.39,24.16,-999.0,1.91
2010,9,13,4.8266,27.48,31.53,24.46,-999.0,2.92
2010,9,14,4.2154,27.97,33.72,23.35,-999.0,3.98
2010,9,15,5.3993,27.59,32.92,23.08,-999.0,4.21
2010,9,16,5.825,27.86,33.31,23.12,-999.0,3.89
2010,9,17,5.4317,28.59,33.99,24.19,-999.0,3.74
2010,9,18,4.3802,27.82,32.08,24.15,-999.0,3.34
2010,9,19,6.2554,28.16,33.43,23.86,-999.0,2.61
2010,9,20,6.0077,28.36,32.91,24.35,-999.0,2.42
2010,9,21,4.997,27.57,31.15,24.79,-999.0,1.8
2010,9,22,5.2579,27.24,30.53,24.5,-999.0,1.69
2010,9,23,4.4381,27.44,30.92,24.87,-999.0,1.76
2010,9,24,5.9844,27.45,31.57,23.98,-999.0,2.28
2010,9,25,5.6414,26.88,30.61,24.33,-999.0,2.77
2010,9,26,3.0598,27.35,31.4,24.08,-999.0,2.02
2010,9,27,4.7647,27.43,31.26,24.49,-999.0,2.56
2010,9,28,5.2274,26.91,29.64,24.9,-999.0,2.26
2010,9,29,3.9494,26.59,29.93,24.48,-999.0,2.46
2010,9,30,5.6069,27.11,31.09,23.97,-999.0,1.77
2010,10,1,3.624,27.41,31.26,24.72,-999.0,1.83
2010,10,2,4.8672,27.22,30.73,24.98,-999.0,1.54
2010,10,3,4.3615,27.16,30.08,24.92,-999.0,1.42
2010,10,4,6.168,28.08,32.53,24.61,-999.0,1.73
2010,10,5,3.354,27.37,30.53,24.87,-999.0,2.38
2010,10,6,3.2971,27.66,31.99,24.57,-999.0,4.85
2010,10,7,5.0858,27.52,31.3,24.38,-999.0,3.71
2010,10,8,5.4324,27.58,31.34,24.88,-999.0,3.4
2010,10,9,4.4618,28.14,32.35,24.3,-999.0,3.16
2010,10,10,4.4815,27.01,30.18,24.89,-999.0,3.89
2010,10,11,5.2658,27.14,30.85,24.25,-999.0,2.41
2010,10,12,5.2517,28.14,32.39,24.19,-999.0,2.54
2010,10,13,4.7654,28.29,32.77,24.34,-999.0,3.26
2010,10,14,5.1358,26.41,29.59,24.38,-999.0,4.89
2010,10,15,5.201,27.54,32.53,23.76,-999.0,4.55
2010,10,16,6.3595,28.37,34.18,23.95,-999.0,4.44
2010,10,17,6.3826,28.52,34.87,22.79,-999.0,3.61
2010,10,18,6.3749,28.74,34.73,23.16,-999.0,3.05
2010,10,19,6.0751,28.83,33.12,24.77,-999.0,2.28
2010,10,20,5.5687,28.23,32.41,25.18,-999.0,2.13
2010,10,21,5.1451,28.2,32.46,24.29,-999.0,2.64
2010,10,22,5.2661,27.64,31.49,24.7,-999.0,3.95
2010,10,23,4.7203,28.63,34.06,23.44,-999.0,3.36
2010,10,24,5.5903,29.13,34.29,24.58,-999.0,3.07
2010,10,25,5.5994,28.67,33.27,24.57,-999.0,2.44
2010,10,26,4.2497,27.71,30.77,25.05,-999.0,1.76
2010,10,27,3.3343,26.86,29.12,25.27,-999.0,1.33
2010,10,28,4.3687,26.01,28.52,24.16,-999.0,2.22
2010,10,29,3.9422,25.52,28.63,23.27,-999.0,3.15
2010,10,30,2.4734,25.49,28.02,23.82,-999.0,3.75
2010,10,31,4.7561,26.06,29.49,23.76,-999.0,3.35
2010,11,1,4.6495,25.4,27.88,23.77,-999.0,2.56
2010,11,2,4.2595,25.77,28.82,23.06,-999.0,1.83
2010,11,3,5.4055,26.77,30.25,24.32,-999.0,2.16
2010,11,4,5.1434,26.19,29.09,23.87,-999.0,2.68
2010,11,5,5.2963,26.08,28.84,24.3,-999.0,2.56
2010,11,6,3.1913,25.23,27.75,23.6,-999.0,3.06
2010,11,7,0.3732,24.71,27.36,22.64,-999.0,6.55
2010,11,8,5.4557,26.29,30.13,22.84,-999.0,4.39
2010,11,9,4.1983,26.82,30.25,24.49,-999.0,2.63
2010,11,10,4.7546,26.46,29.39,24.63,-999.0,2.15
2010,11,11,3.6386,25.63,27.35,23.98,-999.0,1.58
2010,11,12,5.7761,26.01,29.76,23.29,-999.0,1.66
2010,11,13,5.2003,26.33,30.26,23.65,-999.0,2.17
2010,11,14,5.4386,26.22,30.13,23.71,-999.0,2.62
2010,11,15,3.3526,25.91,29.63,23.04,-999.0,2.92
2010,11,16,2.0114,25.05,27.87,23.74,-999.0,3.73
2010,11,17,4.3152,25.6,28.97,23.3,-999.0,4.62
2010,11,18,3.3806,25.53,28.23,23.89,-999.0,2.54
2010,11,19,3.5448,25.22,28.03,23.12,-999.0,2.4
2010,11,20,3.7157,25.01,27.25,23.23,-999.0,2.95
2010,11,21,3.9041,25.61,27.75,23.88,-999.0,1.24
2010,11,22,4.662,25.46,28.29,23.47,-999.0,1.64
2010,11,23,3.5292,25.83,29.44,23.35,-999.0,1.95
2010,11,24,3.7322,25.38,28.17,23.25,-999.0,3.33
2010,11,25,0.9715,25.08,26.71,24.07,-999.0,4.47
2010,11,26,1.56,24.73,26.85,23.27,-999.0,4.92
2010,11,27,1.6087,23.37,24.22,22.55,-999.0,3.91
2010,11,28,2.4552,25.13,26.99,23.9,-999.0,4.05
2010,11,29,5.1206,25.18,27.95,23.36,-999.0,3.76
2010,11,30,3.983,25.33,28.42,22.76,-999.0,4.36
2010,12,1,0.6415,25.31,26.84,24.05,-999.0,4.03
2010,12,2,2.7691,25.24,27.38,23.66,-999.0,4.06
2010,12,3,1.7021,24.7,26.66,23.36,-999.0,5.53
2010,12,4,1.1542,23.72,25.73,22.4,-999.0,5.8
